TRINITY_DN10002_c0_g1_i2.p1	PTPRK_HUMAN	42.8	180	101	1	3	182	981	1158	1.86e-44	160
TRINITY_DN10002_c0_g1_i4.p1	PTPRK_HUMAN	42.8	180	101	1	3	182	981	1158	1.04e-42	155
TRINITY_DN10002_c0_g1_i7.p1	PTPRM_HUMAN	40.1	147	88	0	1	147	1033	1179	1.44e-31	121
TRINITY_DN10002_c0_g1_i9.p1	PTPRK_HUMAN	41.7	180	103	1	3	182	981	1158	1.68e-41	151
TRINITY_DN100031_c0_g1_i1.p1	ELK3_HUMAN	72.3	94	26	0	20	113	1	94	1.38e-37	142
TRINITY_DN100031_c0_g1_i3.p1	ELK3_HUMAN	72.3	94	26	0	59	152	1	94	3.41e-37	142
TRINITY_DN100031_c0_g1_i5.p1	ELK3_HUMAN	72.3	94	26	0	25	118	1	94	1.55e-37	142
TRINITY_DN100065_c0_g1_i2.p1	HIBCH_HUMAN	57.1	84	36	0	1	84	265	348	2.87e-25	100
TRINITY_DN100065_c0_g1_i3.p1	HIBCH_XENLA	62.4	348	126	2	7	354	17	359	1.98e-140	406
TRINITY_DN100065_c0_g1_i7.p1	HIBCH_DANRE	62.0	374	141	1	6	379	10	382	1.07e-152	438
TRINITY_DN100065_c0_g1_i8.p1	HIBCH_DANRE	61.1	380	141	2	6	385	10	382	7.23e-150	431
TRINITY_DN10009_c0_g1_i10.p1	EGFEM_MOUSE	56.8	44	19	0	2	45	440	483	4.53e-11	69.7
TRINITY_DN10009_c0_g1_i11.p1	MEGF6_HUMAN	47.9	163	84	1	27	189	40	201	4.87e-43	171
TRINITY_DN10009_c0_g1_i19.p1	EGFEM_MOUSE	56.8	44	19	0	2	45	440	483	5.42e-11	69.7
TRINITY_DN10009_c0_g1_i2.p1	EGFEM_MOUSE	56.8	44	19	0	2	45	440	483	5.50e-11	69.7
TRINITY_DN10009_c0_g1_i21.p1	EGFEM_MOUSE	56.8	44	19	0	18	61	440	483	2.08e-12	68.2
TRINITY_DN10009_c0_g1_i23.p1	EGFEM_MOUSE	56.8	44	19	0	2	45	440	483	6.30e-11	69.7
TRINITY_DN10009_c0_g1_i6.p1	EGFEM_MOUSE	56.8	44	19	0	2	45	440	483	8.53e-11	69.7
TRINITY_DN10009_c0_g1_i8.p1	EGFEM_MOUSE	56.8	44	19	0	2	45	440	483	4.65e-11	69.7
TRINITY_DN10009_c0_g1_i9.p1	MEGF6_HUMAN	47.9	163	84	1	27	189	40	201	4.87e-43	171
TRINITY_DN1000_c0_g1_i12.p1	USPL1_MOUSE	27.6	344	180	11	217	557	215	492	1.94e-29	131
TRINITY_DN1000_c0_g1_i13.p1	USPL1_MOUSE	27.6	344	180	11	246	586	215	492	1.57e-29	131
TRINITY_DN100105_c0_g1_i1.p1	KIF1_DICDI	65.7	137	47	0	1	137	265	401	1.59e-45	161
TRINITY_DN100105_c0_g2_i1.p1	KIF28_HUMAN	53.6	239	104	5	6	243	38	270	6.76e-73	242
TRINITY_DN100123_c0_g1_i4.p1	SIVA_MOUSE	30.8	182	112	4	31	209	1	171	1.18e-14	72.4
TRINITY_DN100165_c0_g1_i1.p1	SAS10_MOUSE	29.8	225	137	5	42	258	36	247	6.11e-11	65.5
TRINITY_DN10019_c0_g1_i1.p3	DPO3X_SALTY	43.9	353	184	4	8	357	3	344	6.03e-87	278
TRINITY_DN10019_c0_g1_i1.p2	ISCS_RICBR	42.2	372	190	8	12	362	12	379	2.23e-80	254
TRINITY_DN10019_c0_g1_i1.p5	NIFS_CERSP	38.0	337	169	11	18	317	32	365	4.29e-42	153
TRINITY_DN10019_c0_g1_i10.p7	PAAF_ECOLI	33.6	217	138	3	9	220	38	253	1.13e-23	98.2
TRINITY_DN10019_c0_g1_i10.p6	Y2026_PSEAE	53.7	324	148	1	6	327	1	324	1.69e-98	297
TRINITY_DN10019_c0_g1_i6.p4	DPO3X_SALTY	41.8	368	193	5	8	370	3	354	2.16e-84	271
TRINITY_DN10019_c0_g1_i6.p3	ISCS_RICBR	42.2	372	190	8	12	362	12	379	2.23e-80	254
TRINITY_DN10019_c0_g1_i6.p6	NIFS_CERSP	38.0	337	169	11	18	317	32	365	4.29e-42	153
TRINITY_DN10019_c0_g1_i8.p2	PYRD2_HUMAN	38.5	262	138	5	1	243	68	325	3.82e-42	154
TRINITY_DN10019_c0_g1_i9.p1	PYRD2_HUMAN	39.2	237	122	4	58	276	36	268	1.00e-40	151
TRINITY_DN1001_c0_g4_i1.p1	SPY2_MOUSE	40.1	217	113	6	23	229	85	294	2.64e-42	150
TRINITY_DN1001_c11_g1_i1.p1	CTNB_URECA	69.6	819	221	13	17	826	19	818	0.0	1013
TRINITY_DN1001_c11_g2_i1.p1	CTNB_URECA	69.6	819	221	13	17	826	19	818	0.0	1013
TRINITY_DN1001_c16_g1_i2.p1	F210B_HUMAN	56.5	108	47	0	273	380	84	191	2.16e-34	129
TRINITY_DN1001_c16_g1_i4.p1	F210B_HUMAN	56.5	108	47	0	354	461	84	191	6.03e-34	129
TRINITY_DN1001_c16_g1_i4.p2	F210B_HUMAN	56.5	108	47	0	273	380	84	191	2.16e-34	129
TRINITY_DN1001_c26_g1_i1.p1	MOESA_DANRE	40.4	302	158	5	1	287	285	579	1.78e-21	97.4
TRINITY_DN1001_c26_g1_i2.p1	RADI_BOVIN	57.3	600	210	7	1	571	1	583	1.70e-206	590
TRINITY_DN1001_c4_g1_i7.p1	NCAM1_RAT	25.2	266	171	9	432	679	53	308	1.66e-14	81.3
TRINITY_DN1001_c4_g1_i9.p1	NCAM1_RAT	25.3	257	174	7	432	671	53	308	3.43e-16	86.7
TRINITY_DN1001_c9_g1_i1.p1	VATH_DROME	61.6	464	166	4	13	476	11	462	9.43e-201	568
TRINITY_DN100201_c1_g1_i1.p1	YACK_RHIML	56.4	573	241	5	13	580	5	573	6.67e-225	643
TRINITY_DN100201_c1_g1_i3.p1	YACK_RHIML	56.4	573	241	5	13	580	5	573	6.67e-225	643
TRINITY_DN100237_c0_g1_i3.p1	RHBL4_MOUSE	47.5	183	89	3	4	186	23	198	5.82e-47	159
TRINITY_DN100237_c0_g1_i3.p2	RHBL4_HUMAN	45.1	164	85	3	5	164	119	281	8.63e-32	119
TRINITY_DN100237_c0_g1_i5.p1	RHBL4_HUMAN	42.7	117	62	3	1	113	166	281	1.35e-15	74.3
TRINITY_DN100249_c0_g1_i1.p1	LAT2_HUMAN	42.7	485	173	4	2	478	112	499	4.58e-122	370
TRINITY_DN100249_c0_g1_i2.p1	LAT1_RABIT	58.3	206	81	2	1	203	65	268	3.39e-76	240
TRINITY_DN100249_c0_g1_i3.p1	LAT2_HUMAN	52.0	394	175	2	2	387	112	499	1.14e-138	409
TRINITY_DN100249_c0_g1_i4.p1	LAT2_HUMAN	51.2	244	118	1	1	243	256	499	1.24e-82	259
TRINITY_DN100250_c0_g1_i1.p1	AASS_BOVIN	49.2	118	60	0	1	118	800	917	4.65e-32	122
TRINITY_DN100250_c0_g1_i10.p1	AASS_RAT	47.6	517	268	3	1	516	403	917	9.08e-161	483
TRINITY_DN100250_c0_g1_i2.p1	AASS_BOVIN	48.5	297	152	1	45	340	592	888	1.19e-89	291
TRINITY_DN100250_c0_g1_i4.p1	AASS_RAT	57.4	638	269	3	35	672	25	659	3.05e-257	749
TRINITY_DN100250_c0_g1_i5.p1	AASS_BOVIN	63.5	359	130	1	35	393	25	382	8.67e-161	478
TRINITY_DN100250_c0_g1_i6.p1	AASS_BOVIN	44.0	259	144	1	1	258	659	917	9.24e-67	226
TRINITY_DN100250_c0_g1_i7.p1	AASS_RAT	43.8	146	81	1	1	145	651	796	8.73e-34	128
TRINITY_DN100250_c0_g1_i9.p1	AASS_BOVIN	42.6	230	131	1	1	229	659	888	4.10e-54	190
TRINITY_DN100270_c0_g1_i1.p1	RAD54_CHICK	77.1	170	39	0	1	170	561	730	7.76e-92	285
TRINITY_DN100278_c0_g1_i3.p1	MOXD1_CHICK	29.9	177	112	4	3	167	244	420	1.78e-21	94.0
TRINITY_DN100294_c1_g1_i1.p1	TOP3A_HUMAN	71.0	224	64	1	1	223	348	571	1.02e-111	345
TRINITY_DN100294_c1_g1_i12.p1	TOP3A_MOUSE	65.5	281	97	0	27	307	33	313	2.10e-123	380
TRINITY_DN100294_c1_g1_i13.p1	TOP3A_MOUSE	66.1	298	101	0	27	324	33	330	4.38e-133	406
TRINITY_DN100294_c1_g1_i14.p1	TOP3A_HUMAN	64.8	721	250	4	27	745	33	751	0.0	958
TRINITY_DN100294_c1_g1_i15.p1	TOP3A_MOUSE	31.1	309	136	8	39	339	675	914	1.93e-35	140
TRINITY_DN100294_c1_g1_i2.p1	TOP3A_MOUSE	43.9	515	210	10	1	507	471	914	1.19e-124	391
TRINITY_DN100294_c1_g1_i3.p1	TOP3A_HUMAN	69.9	561	168	1	27	586	33	593	4.75e-287	811
TRINITY_DN100294_c1_g1_i8.p1	TOP3A_MOUSE	50.1	655	247	11	5	650	331	914	4.02e-203	600
TRINITY_DN1002_c15_g2_i1.p1	PSB7_BOVIN	68.6	277	80	2	1	273	4	277	7.02e-132	377
TRINITY_DN100333_c0_g1_i1.p1	TRAG4_ECOLX	45.8	168	82	5	1	162	241	405	7.18e-36	134
TRINITY_DN100334_c0_g1_i1.p1	RADA_MYCS2	60.8	143	56	0	1	143	61	203	8.77e-50	168
TRINITY_DN100354_c0_g1_i1.p1	VWA3A_HUMAN	42.4	1146	614	17	30	1161	61	1174	3.83e-302	880
TRINITY_DN100354_c0_g1_i3.p1	VWA3A_HUMAN	42.9	1004	535	13	1	991	196	1174	1.64e-273	801
TRINITY_DN100354_c0_g1_i4.p1	VWA3A_HUMAN	44.1	220	118	2	103	322	828	1042	5.80e-57	202
TRINITY_DN100354_c0_g1_i6.p1	VWA3A_HUMAN	41.8	1013	546	15	30	1029	61	1042	1.88e-264	778
TRINITY_DN100360_c0_g1_i2.p1	SGCZ_HUMAN	33.6	217	138	4	16	228	25	239	2.68e-34	127
TRINITY_DN100360_c0_g1_i4.p1	SGCZ_HUMAN	32.8	274	169	8	16	277	25	295	1.56e-42	150
TRINITY_DN100365_c0_g1_i2.p1	COX18_HUMAN	25.3	277	183	6	93	366	74	329	6.01e-22	99.0
TRINITY_DN100365_c0_g1_i4.p1	COX18_HUMAN	28.8	170	105	4	93	260	74	229	1.00e-15	79.3
TRINITY_DN100365_c0_g1_i5.p1	COX18_HUMAN	23.7	236	163	5	23	255	108	329	4.13e-16	80.5
TRINITY_DN100374_c0_g1_i1.p1	ACHAA_XENLA	35.0	100	64	1	1	99	237	336	2.52e-10	62.0
TRINITY_DN10037_c0_g1_i3.p1	TPPC8_HUMAN	43.2	1165	583	17	1	1142	1	1109	1.17e-295	871
TRINITY_DN10037_c0_g1_i5.p1	TPPC8_HUMAN	40.1	1511	803	25	1	1485	1	1435	0.0	998
TRINITY_DN10037_c0_g4_i1.p1	TPPC8_HUMAN	49.1	232	116	1	1	232	1	230	6.24e-69	232
TRINITY_DN100384_c0_g1_i2.p2	TADBP_XENTR	62.0	79	30	0	5	83	103	181	5.81e-34	123
TRINITY_DN100384_c0_g1_i3.p1	TADBP_MOUSE	54.5	145	63	3	5	148	38	180	8.84e-51	170
TRINITY_DN100384_c0_g1_i7.p1	TADBP_XENTR	49.8	319	148	6	5	320	39	348	2.35e-92	284
TRINITY_DN100389_c0_g2_i2.p1	HEAT3_HUMAN	32.1	685	402	15	6	641	1	671	6.85e-81	272
TRINITY_DN100389_c0_g2_i3.p1	HEAT3_HUMAN	32.3	384	213	7	6	349	1	377	6.48e-45	167
TRINITY_DN100389_c0_g3_i1.p1	LYPL1_MOUSE	45.1	206	111	2	33	237	31	235	4.39e-56	182
TRINITY_DN100389_c0_g3_i2.p1	LYPL1_MOUSE	45.1	206	111	2	33	237	31	235	4.39e-56	182
TRINITY_DN100406_c0_g1_i1.p1	TRI33_MOUSE	21.8	357	242	8	26	376	141	466	8.67e-19	95.1
TRINITY_DN100445_c0_g1_i3.p1	DPOLB_BOVIN	65.0	197	68	1	12	207	108	304	1.47e-88	268
TRINITY_DN100445_c0_g1_i4.p1	DPOLB_BOVIN	63.9	227	81	1	12	237	108	334	7.16e-105	309
TRINITY_DN100460_c0_g1_i1.p1	D7_XENLA	56.7	30	13	0	10	39	4	33	2.76e-06	49.3
TRINITY_DN100469_c0_g1_i3.p1	KLDC3_BOVIN	25.0	160	106	4	12	163	23	176	6.17e-06	52.4
TRINITY_DN10046_c0_g1_i3.p1	RMD1_YEAST	29.2	130	90	1	43	172	276	403	1.86e-11	65.1
TRINITY_DN10046_c0_g1_i4.p1	RMD1_YEAST	30.7	150	102	1	43	192	276	423	9.79e-15	75.5
TRINITY_DN100472_c0_g1_i2.p1	IMSP1_RUDPH	67.6	145	47	0	155	299	4	148	4.00e-71	219
TRINITY_DN100472_c0_g1_i3.p1	IMSP1_RUDPH	67.6	145	47	0	155	299	4	148	4.00e-71	219
TRINITY_DN100486_c1_g1_i1.p1	PIHD1_XENLA	54.5	176	76	1	19	194	19	190	1.12e-65	206
TRINITY_DN100486_c1_g1_i2.p1	PIHD1_XENLA	57.0	107	46	0	17	123	42	148	4.91e-42	143
TRINITY_DN100486_c1_g1_i3.p1	PIHD1_XENLA	57.8	263	102	2	17	279	42	295	3.78e-105	310
TRINITY_DN100486_c1_g1_i5.p1	PIHD1_XENLA	64.3	112	40	0	1	112	79	190	2.59e-50	164
TRINITY_DN10050_c3_g2_i1.p1	NSE1_XENLA	41.0	122	71	1	1	122	109	229	5.88e-27	105
TRINITY_DN10055_c0_g1_i1.p1	BL1S1_BOVIN	69.8	116	35	0	1	116	1	116	2.28e-49	156
TRINITY_DN100565_c0_g1_i1.p1	TOLC_ECOLI	100	166	0	0	1	166	257	422	1.48e-103	308
TRINITY_DN10057_c0_g3_i1.p1	CAPON_MOUSE	66.3	199	62	4	1	196	1	197	3.23e-80	251
TRINITY_DN10057_c0_g3_i2.p1	CAPON_MOUSE	66.3	199	62	4	33	228	1	197	1.07e-79	251
TRINITY_DN10057_c0_g3_i3.p1	CAPON_MOUSE	65.7	201	62	5	23	220	1	197	6.97e-78	246
TRINITY_DN1005_c0_g2_i1.p1	IMA1_HUMAN	66.0	523	166	6	5	520	12	529	2.33e-97	307
TRINITY_DN1005_c2_g1_i1.p1	PIF1_CANAL	36.1	108	60	3	11	117	387	486	1.06e-07	52.4
TRINITY_DN1005_c2_g1_i2.p1	PIF1_CANAL	36.1	108	60	3	11	117	387	486	1.06e-07	52.4
TRINITY_DN1005_c2_g1_i3.p1	PIF1_CANAL	36.1	108	60	3	11	117	387	486	1.06e-07	52.4
TRINITY_DN100609_c2_g1_i3.p1	IRAK4_HUMAN	38.5	286	169	3	355	635	173	456	3.12e-55	197
TRINITY_DN100621_c0_g1_i1.p1	KEFB_ECOBW	100	154	0	0	1	154	49	202	2.17e-94	287
TRINITY_DN100646_c1_g1_i1.p1	TOP2A_CRIGR	47.7	493	245	7	1	483	694	1183	2.88e-128	409
TRINITY_DN100646_c1_g1_i2.p1	TOP2A_MOUSE	57.1	224	95	1	1	224	694	916	6.38e-78	259
TRINITY_DN100646_c1_g1_i3.p1	TOP2A_MOUSE	51.3	80	39	0	3	82	837	916	1.81e-23	97.4
TRINITY_DN100646_c1_g1_i4.p1	TOP2A_CRIGR	48.0	485	239	7	1	475	694	1175	2.27e-127	407
TRINITY_DN10067_c1_g1_i1.p1	MBB1A_DANRE	23.7	642	429	17	2	592	87	718	1.85e-36	150
TRINITY_DN10067_c1_g1_i2.p1	MBB1A_RAT	37.3	67	42	0	5	71	639	705	1.27e-06	48.5
TRINITY_DN10067_c2_g1_i2.p1	FA76B_XENLA	57.0	158	62	2	2	159	3	154	7.26e-40	147
TRINITY_DN100692_c0_g1_i1.p1	TFG_HUMAN	51.3	226	80	6	6	215	5	216	8.28e-53	185
TRINITY_DN100692_c0_g1_i3.p1	TFG_HUMAN	51.3	226	80	6	6	215	5	216	8.28e-53	185
TRINITY_DN10069_c0_g1_i1.p1	C5131_DICDI	28.4	155	89	7	15	161	14	154	2.41e-07	54.3
TRINITY_DN10069_c0_g1_i2.p1	C5131_DICDI	28.4	155	89	7	15	161	14	154	3.03e-07	54.3
TRINITY_DN1006_c0_g1_i1.p1	PAR12_MOUSE	32.6	141	76	6	1474	1613	565	687	1.01e-08	63.9
TRINITY_DN1006_c0_g1_i3.p1	PAR12_MOUSE	32.6	141	76	6	1472	1611	565	687	1.01e-08	63.9
TRINITY_DN1006_c0_g1_i5.p1	PAR12_MOUSE	32.6	141	76	6	1471	1610	565	687	1.01e-08	63.9
TRINITY_DN1006_c0_g1_i7.p1	PAR12_MOUSE	32.6	141	76	6	1475	1614	565	687	1.01e-08	63.9
TRINITY_DN1006_c10_g1_i4.p1	MOT9_CHICK	26.1	184	135	1	5	188	8	190	1.50e-15	78.2
TRINITY_DN1006_c10_g1_i5.p1	MOT9_CHICK	26.1	184	135	1	5	188	8	190	1.50e-15	78.2
TRINITY_DN100724_c0_g2_i1.p1	WDR36_HUMAN	52.8	598	276	2	3	599	9	601	2.24e-233	672
TRINITY_DN100724_c0_g2_i11.p1	WDR36_HUMAN	49.4	892	444	3	3	892	9	895	0.0	913
TRINITY_DN100724_c0_g2_i2.p1	WDR36_HUMAN	47.7	455	237	1	23	476	441	895	6.80e-146	442
TRINITY_DN100724_c0_g2_i8.p1	WDR36_HUMAN	51.5	235	114	0	3	237	9	243	1.24e-83	270
TRINITY_DN100724_c0_g2_i9.p1	WDR36_HUMAN	47.6	191	100	0	3	193	9	199	5.04e-59	201
TRINITY_DN100726_c0_g1_i10.p1	ER6L2_MOUSE	62.0	163	62	0	2	164	543	705	1.19e-54	209
TRINITY_DN100726_c0_g1_i13.p1	ER6L2_BOVIN	46.5	254	129	2	1	252	134	382	3.32e-67	229
TRINITY_DN100726_c0_g1_i20.p1	ER6L2_BOVIN	44.1	388	209	3	1	386	134	515	6.58e-103	336
TRINITY_DN100726_c0_g1_i3.p1	ER6L2_MOUSE	52.9	340	159	1	2	341	367	705	6.97e-107	369
TRINITY_DN100726_c0_g1_i4.p1	ER6L2_MOUSE	60.4	197	78	0	3	199	509	705	2.02e-66	246
TRINITY_DN100726_c0_g1_i9.p1	ER6L2_BOVIN	30.5	220	111	8	209	402	1116	1319	7.85e-16	85.9
TRINITY_DN10072_c0_g1_i12.p1	TRPC7_MOUSE	35.9	817	430	17	142	945	89	824	1.39e-155	487
TRINITY_DN10072_c0_g1_i14.p1	TRPC3_MOUSE	48.0	229	114	2	93	316	90	318	1.65e-57	202
TRINITY_DN10072_c0_g1_i15.p1	TRPC6_BOVIN	34.4	331	163	10	6	329	633	916	7.73e-43	164
TRINITY_DN10072_c0_g1_i16.p1	TRPC6_BOVIN	34.3	277	139	8	6	279	633	869	2.81e-38	146
TRINITY_DN10072_c0_g1_i2.p1	TRPC7_MOUSE	35.7	434	248	5	142	566	89	500	6.37e-81	280
TRINITY_DN10072_c0_g1_i5.p1	TRPC3_MOUSE	48.4	223	111	1	11	229	96	318	2.49e-59	204
TRINITY_DN10072_c0_g1_i7.p1	TRPC7_MOUSE	35.9	434	215	12	1	430	450	824	2.32e-71	248
TRINITY_DN10072_c0_g1_i7.p2	TRPC6_MOUSE	41.5	323	183	2	137	453	138	460	1.32e-72	250
TRINITY_DN10072_c0_g1_i8.p1	TRPC3_MOUSE	48.0	229	114	2	55	278	90	318	4.82e-58	202
TRINITY_DN10072_c0_g1_i9.p1	TRPC3_MOUSE	48.0	229	114	2	74	297	90	318	9.00e-58	202
TRINITY_DN10074_c0_g1_i2.p1	FKBP1_DICDI	60.0	105	42	0	1	105	1	105	1.30e-39	130
TRINITY_DN100761_c0_g1_i3.p1	PNKD_BOVIN	41.8	328	182	3	5	332	65	383	2.52e-83	260
TRINITY_DN100765_c0_g2_i2.p1	TXTP_CAEEL	63.9	288	103	1	17	304	23	309	1.67e-132	381
TRINITY_DN10077_c0_g1_i10.p1	ATS7_HUMAN	46.2	975	489	19	41	1003	44	994	9.45e-289	888
TRINITY_DN10077_c0_g1_i17.p1	ATS12_MOUSE	51.1	182	86	2	1	179	578	759	6.47e-60	204
TRINITY_DN10077_c0_g1_i20.p1	ATS7_HUMAN	46.2	975	489	19	41	1003	44	994	8.35e-289	888
TRINITY_DN10077_c0_g1_i24.p1	ATL1_MOUSE	35.8	95	57	1	737	827	376	470	2.70e-12	75.1
TRINITY_DN10077_c0_g1_i4.p1	ATS12_HUMAN	43.3	557	281	9	3	553	46	573	8.31e-152	477
TRINITY_DN10079_c1_g1_i6.p1	AMPN_CHICK	49.1	106	51	1	3	105	186	291	4.35e-26	103
TRINITY_DN10080_c1_g1_i6.p1	MAGI1_RAT	40.8	71	39	2	4	73	835	903	3.92e-06	48.9
TRINITY_DN10082_c0_g1_i11.p1	KGP1_BOVIN	63.4	112	35	2	41	148	40	149	5.22e-33	125
TRINITY_DN10082_c0_g1_i14.p1	KGP1_BOVIN	78.1	128	28	0	1	128	90	217	2.52e-63	208
TRINITY_DN10082_c0_g1_i17.p1	KGP1_BOVIN	70.9	457	127	3	27	479	217	671	5.71e-239	672
TRINITY_DN10082_c0_g1_i2.p1	KGP1_BOVIN	70.9	443	123	3	1	439	219	659	2.10e-230	649
TRINITY_DN10082_c0_g1_i22.p1	KGP1_BOVIN	70.3	636	177	5	41	668	40	671	0.0	899
TRINITY_DN10082_c0_g1_i7.p2	KGP1_BOVIN	51.2	242	97	4	51	288	42	266	1.44e-67	225
TRINITY_DN10082_c0_g1_i7.p1	KGP1_BOVIN	68.5	638	185	5	53	682	42	671	1.53e-318	884
TRINITY_DN10084_c0_g1_i1.p1	ERN1_MOUSE	31.7	410	228	10	15	407	574	948	7.88e-46	182
TRINITY_DN10084_c0_g1_i2.p1	ERN1_MOUSE	33.7	403	228	12	15	406	574	948	4.00e-48	182
TRINITY_DN10084_c0_g1_i3.p1	ERN1_MOUSE	33.7	403	228	12	15	406	574	948	1.76e-47	182
TRINITY_DN10084_c0_g1_i4.p1	ERN1_MOUSE	33.7	403	228	12	15	406	574	948	9.45e-46	182
TRINITY_DN10084_c0_g1_i7.p1	ERN1_MOUSE	31.2	410	230	10	15	407	574	948	1.93e-48	180
TRINITY_DN10096_c0_g1_i2.p1	TXD16_HUMAN	23.3	834	553	23	7	817	14	783	1.08e-51	198
TRINITY_DN100981_c0_g1_i1.p1	MOBL_ACIFI	43.1	311	138	7	39	322	1	299	2.48e-58	197
TRINITY_DN100981_c0_g1_i2.p1	MOBL_ACIFI	43.1	311	138	7	39	322	1	299	9.65e-58	196
TRINITY_DN10098_c0_g1_i2.p1	HMCN2_HUMAN	22.1	258	166	10	10	245	1469	1713	9.25e-07	55.5
TRINITY_DN10098_c0_g1_i4.p1	PTPR2_HUMAN	39.3	1016	511	28	45	986	32	1015	2.04e-177	546
TRINITY_DN10098_c0_g1_i6.p1	HMCN2_HUMAN	22.6	442	286	18	88	504	1303	1713	2.87e-11	71.2
TRINITY_DN10098_c3_g1_i11.p1	VAV_BOVIN	44.7	562	276	11	6	558	4	539	1.12e-139	428
TRINITY_DN10098_c3_g1_i12.p1	VAV_BOVIN	41.3	678	327	17	6	643	4	650	3.81e-150	459
TRINITY_DN10098_c3_g1_i2.p1	VAV_RAT	35.4	198	106	6	11	208	663	838	1.42e-29	118
TRINITY_DN10098_c3_g1_i4.p1	VAV2_HUMAN	39.1	701	369	19	4	677	2	671	5.17e-148	456
TRINITY_DN10098_c3_g1_i4.p2	VAV_RAT	35.4	198	106	6	11	208	663	838	1.42e-29	118
