TRINITY_DN10036_c0_g1_i14.p1	MTX1_MACFA	39.4	193	110	3	1	192	109	295	2.04e-39	140
TRINITY_DN10036_c0_g1_i3.p1	MTX1_MACFA	43.7	247	134	4	4	247	5	249	5.88e-68	219
TRINITY_DN10036_c0_g1_i4.p1	MTX1_MACFA	43.7	247	134	4	4	247	5	249	5.88e-68	219
TRINITY_DN100370_c0_g1_i1.p1	RS9_DROME	92.5	107	8	0	1	107	54	160	2.14e-63	193
TRINITY_DN100370_c0_g2_i1.p1	RS9_DROME	85.7	133	19	0	2	134	5	137	5.30e-75	224
TRINITY_DN100370_c0_g2_i2.p1	RS9_DROME	85.7	133	19	0	2	134	5	137	5.30e-75	224
TRINITY_DN100370_c0_g2_i3.p1	RS9_BOVIN	87.0	177	23	0	6	182	8	184	1.84e-105	303
TRINITY_DN1003_c0_g1_i2.p1	ILK_CHICK	69.3	179	55	0	1	179	272	450	9.84e-87	265
TRINITY_DN1003_c0_g1_i3.p1	ILK_BOVIN	65.2	474	138	3	1	471	1	450	4.73e-166	479
TRINITY_DN1003_c0_g1_i4.p1	ILK_BOVIN	68.7	450	138	2	1	447	1	450	1.96e-171	491
TRINITY_DN1003_c0_g2_i1.p1	ILK_CHICK	69.3	179	55	0	1	179	272	450	9.84e-87	265
TRINITY_DN1003_c0_g2_i2.p1	ILK_CHICK	71.1	114	33	0	1	114	337	450	6.79e-54	177
TRINITY_DN1003_c0_g2_i4.p1	ILK_BOVIN	65.2	474	138	3	1	471	1	450	4.73e-166	479
TRINITY_DN100414_c0_g1_i2.p1	ANKS3_MOUSE	46.5	346	163	7	4	339	2	335	1.34e-33	140
TRINITY_DN100422_c0_g3_i1.p1	ESTD_HUMAN	70.1	281	84	0	3	283	2	282	2.49e-152	429
TRINITY_DN100422_c0_g3_i2.p1	ESTD_HUMAN	70.1	281	84	0	3	283	2	282	2.49e-152	429
TRINITY_DN10044_c0_g1_i3.p1	MPPA_PONAB	54.4	517	221	5	15	527	8	513	5.78e-192	550
TRINITY_DN10044_c0_g1_i5.p1	MPPA_PONAB	54.4	517	221	5	15	527	8	513	5.78e-192	550
TRINITY_DN10044_c0_g1_i6.p1	MPPA_PONAB	54.4	517	221	5	15	527	8	513	5.78e-192	550
TRINITY_DN100472_c0_g4_i1.p1	HS71L_BOVIN	76.9	635	138	4	3	629	8	641	0.0	957
TRINITY_DN10048_c1_g1_i2.p1	BRCA2_HUMAN	40.5	148	77	5	1	145	2986	3125	4.70e-19	92.8
TRINITY_DN1004_c0_g1_i10.p1	UBIQP_XENLA	97.6	167	4	0	1	167	1	167	7.62e-111	315
TRINITY_DN1004_c0_g1_i11.p1	UBIQD_DICDI	98.6	144	2	0	1	144	24	167	1.63e-94	275
TRINITY_DN1004_c0_g1_i13.p1	UBIQP_XENLA	97.6	167	4	0	1	167	1	167	1.08e-110	315
TRINITY_DN1004_c0_g1_i14.p1	UBIQP_XENLA	96.7	121	4	0	1	121	15	135	3.53e-76	225
TRINITY_DN1004_c0_g1_i16.p1	UBIQP_XENLA	93.9	99	6	0	1	99	14	112	1.90e-58	179
TRINITY_DN1004_c0_g1_i17.p1	UBIQP_XENLA	97.6	167	4	0	1	167	1	167	4.96e-109	314
TRINITY_DN1004_c0_g1_i2.p1	UBIQP_XENLA	97.3	148	4	0	1	148	16	163	1.99e-96	278
TRINITY_DN1004_c0_g1_i26.p1	UBIQI_DICDI	97.2	211	6	0	1	211	62	272	8.88e-139	393
TRINITY_DN1004_c0_g1_i3.p1	UBIQP_STRPU	99.2	129	1	0	1	129	4	132	8.57e-86	249
TRINITY_DN1004_c0_g1_i32.p1	RS27A_CHICK	85.3	156	23	0	5	160	1	156	1.44e-90	263
TRINITY_DN1004_c0_g1_i33.p1	UBIQP_XENLA	96.4	110	4	0	5	114	16	125	2.57e-67	202
TRINITY_DN1004_c0_g1_i34.p1	UBIQP_STRPU	99.2	124	1	0	1	124	4	127	1.20e-81	238
TRINITY_DN1004_c0_g1_i36.p1	UBIQP_GEOCY	98.4	314	5	0	1	314	62	375	1.79e-213	592
TRINITY_DN1004_c0_g1_i5.p1	UBIQP_XENLA	97.6	167	4	0	1	167	1	167	7.62e-111	315
TRINITY_DN100549_c0_g1_i2.p1	PTPRS_CHICK	31.4	185	121	4	7	186	1301	1484	1.73e-16	80.1
TRINITY_DN10054_c0_g1_i1.p1	ZUP1_RAT	42.3	421	210	7	365	767	155	560	1.27e-97	317
TRINITY_DN10054_c0_g1_i10.p2	ZUP1_BOVIN	46.3	54	29	0	23	76	2	55	1.11e-11	63.5
TRINITY_DN10054_c0_g1_i10.p1	ZUP1_RAT	42.3	421	210	7	244	646	155	560	6.29e-99	317
TRINITY_DN10054_c0_g1_i13.p1	ZUP1_RAT	42.3	421	210	7	365	767	155	560	1.27e-97	317
TRINITY_DN100592_c2_g1_i1.p1	PDE6_DROVI	57.1	462	197	1	17	477	287	748	7.52e-180	533
TRINITY_DN100592_c2_g1_i1.p2	PDE6_DROMO	50.3	346	153	5	8	340	139	478	2.22e-99	320
TRINITY_DN100592_c2_g1_i8.p1	PDE6_DROYA	51.0	724	317	8	8	700	175	891	2.99e-239	700
TRINITY_DN100592_c2_g1_i9.p1	PDE6_DROWI	51.4	251	121	1	30	279	520	770	9.01e-76	254
TRINITY_DN100592_c2_g1_i9.p2	PDE6_DROVI	64.6	223	78	1	1	222	526	748	1.09e-93	299
TRINITY_DN10059_c0_g1_i13.p1	SRSF7_BOVIN	51.9	77	37	0	4	80	4	80	6.22e-21	90.1
TRINITY_DN10059_c0_g1_i8.p2	SRSF7_BOVIN	51.9	77	37	0	4	80	4	80	4.33e-22	90.1
TRINITY_DN1005_c5_g1_i2.p2	BXL2_ARATH	35.9	660	357	18	13	626	72	711	9.91e-108	347
TRINITY_DN1005_c5_g1_i2.p1	BXL2_ARATH	35.4	703	380	19	16	672	37	711	9.81e-112	359
TRINITY_DN1005_c5_g1_i3.p1	BXL2_ARATH	35.4	703	380	19	16	672	37	711	9.81e-112	359
TRINITY_DN1005_c5_g1_i3.p2	BXL2_ARATH	35.9	660	357	18	13	626	72	711	9.91e-108	347
TRINITY_DN100605_c0_g1_i5.p1	TPC1_RAT	24.2	426	291	9	124	536	103	509	3.86e-27	119
TRINITY_DN100605_c0_g1_i7.p1	TPC1_ORYSJ	24.8	605	393	16	163	740	144	713	4.71e-40	162
TRINITY_DN100650_c0_g1_i1.p1	AGRD1_BOVIN	49.2	63	32	0	2	64	784	846	1.41e-16	78.6
TRINITY_DN100699_c0_g2_i1.p1	S17A5_SHEEP	33.6	131	63	1	19	149	33	139	6.34e-13	68.2
TRINITY_DN100699_c0_g2_i3.p1	S17A5_SHEEP	33.6	131	63	1	18	148	33	139	8.38e-13	67.8
TRINITY_DN1006_c0_g1_i3.p1	NAA50_DANRE	78.4	153	33	0	3	155	2	154	1.72e-87	256
TRINITY_DN1006_c0_g1_i6.p1	NAA50_DANRE	78.4	153	33	0	3	155	2	154	1.72e-87	256
TRINITY_DN100701_c0_g1_i1.p1	DTD1_DANRE	60.0	135	54	0	3	137	36	170	5.09e-52	167
TRINITY_DN100764_c0_g1_i1.p1	CFA77_MOUSE	37.3	241	137	6	20	256	50	280	1.19e-38	139
TRINITY_DN100764_c0_g1_i2.p1	CFA77_DANRE	35.8	151	90	3	20	168	6	151	1.65e-25	102
TRINITY_DN100764_c0_g1_i3.p1	CFA77_MOUSE	37.3	241	137	6	20	256	50	280	1.19e-38	139
TRINITY_DN100764_c0_g1_i4.p1	CFA77_MOUSE	31.5	89	50	3	20	104	50	131	8.91e-07	48.9
TRINITY_DN100798_c0_g2_i1.p1	TGS1_RAT	69.0	197	57	1	9	201	628	824	7.31e-92	289
TRINITY_DN100798_c0_g2_i2.p1	TGS1_MOUSE	74.8	151	34	1	9	155	626	776	6.12e-73	237
TRINITY_DN100800_c0_g1_i2.p1	ACSF3_XENLA	60.7	140	55	0	1	140	439	578	1.22e-54	183
TRINITY_DN100802_c0_g1_i2.p1	MOXD1_DANRE	29.5	258	168	5	1	244	222	479	2.16e-29	122
TRINITY_DN100822_c0_g1_i1.p1	P20D2_MOUSE	50.9	399	183	5	4	392	22	417	9.62e-133	390
TRINITY_DN100847_c0_g1_i1.p1	MSH5_HUMAN	54.1	170	77	1	31	199	485	654	2.12e-55	191
TRINITY_DN100847_c0_g2_i1.p1	MSH5_HUMAN	42.8	439	241	3	78	516	48	476	1.90e-117	368
TRINITY_DN100850_c0_g1_i2.p1	RCC1_XENLA	52.0	223	101	3	1	218	198	419	6.09e-75	235
TRINITY_DN100850_c0_g1_i4.p1	RCC1_XENLA	52.0	223	101	3	1	218	198	419	6.09e-75	235
TRINITY_DN100850_c0_g1_i5.p1	RCC1_XENLA	52.0	223	101	3	1	218	198	419	6.09e-75	235
TRINITY_DN100854_c0_g1_i1.p1	ANGP4_MOUSE	43.0	79	43	2	31	107	296	374	5.96e-16	75.1
TRINITY_DN100854_c0_g2_i1.p1	FCN1_HUMAN	48.5	130	63	2	1	126	195	324	1.00e-31	117
TRINITY_DN10085_c0_g5_i1.p1	SEC1_MOUSE	24.6	280	181	8	29	294	77	340	2.17e-20	93.2
TRINITY_DN10085_c0_g5_i2.p1	SEC1_MOUSE	24.7	279	182	8	45	310	77	340	2.91e-20	93.2
TRINITY_DN100876_c0_g2_i5.p1	ATG4D_HUMAN	41.7	240	104	6	9	246	269	474	2.40e-56	189
TRINITY_DN100876_c0_g2_i6.p1	ATG4D_MOUSE	42.7	225	80	5	222	413	49	257	1.19e-52	186
TRINITY_DN100876_c0_g2_i8.p1	ATG4D_PIG	40.7	253	114	6	4	254	251	469	2.62e-57	192
TRINITY_DN100876_c0_g2_i9.p1	ATG4D_HUMAN	42.1	468	183	11	234	666	60	474	3.49e-116	359
TRINITY_DN1008_c2_g1_i11.p1	ARMC8_DANRE	52.8	326	142	2	1	319	142	462	6.33e-114	347
TRINITY_DN1008_c2_g1_i4.p1	ARMC8_DANRE	64.8	179	63	0	1	179	493	671	6.39e-73	234
TRINITY_DN1008_c2_g1_i6.p1	ARMC8_DANRE	53.9	666	294	3	33	690	11	671	2.02e-246	700
TRINITY_DN1008_c2_g1_i8.p1	ARMC8_DANRE	56.2	541	219	3	1	534	142	671	5.54e-210	601
TRINITY_DN1008_c2_g1_i9.p1	ARMC8_MOUSE	60.6	132	52	0	32	163	540	671	2.43e-46	163
TRINITY_DN100909_c0_g1_i14.p1	POL2_DROME	35.0	60	39	0	53	112	373	432	1.84e-06	50.1
TRINITY_DN100909_c0_g1_i4.p1	POL3_DROME	31.5	216	146	1	23	236	259	474	4.20e-35	137
TRINITY_DN100909_c0_g1_i7.p1	POL3_DROME	32.5	246	163	2	8	250	259	504	2.26e-42	157
TRINITY_DN100909_c0_g1_i8.p1	POL3_DROME	32.6	175	116	1	8	180	259	433	1.79e-29	118
TRINITY_DN100915_c0_g1_i1.p1	RTF1_PONAB	59.9	212	85	0	59	270	344	555	4.35e-80	258
TRINITY_DN100915_c0_g1_i2.p1	RTF1_PONAB	48.0	98	51	0	4	101	458	555	3.35e-20	87.8
TRINITY_DN100923_c0_g1_i8.p1	NAAA_RABIT	47.8	205	106	1	1	205	152	355	7.64e-61	196
TRINITY_DN100923_c0_g1_i9.p1	NAAA_RAT	43.9	328	181	2	32	357	33	359	4.51e-93	285
TRINITY_DN100934_c0_g2_i1.p1	CTF18_XENLA	41.7	120	68	1	12	129	225	344	2.92e-18	82.8
TRINITY_DN100937_c0_g1_i1.p1	DYRK4_HUMAN	53.3	45	21	0	81	125	33	77	1.43e-09	57.8
TRINITY_DN100962_c0_g1_i2.p1	YD286_MOUSE	56.2	89	39	0	159	247	20	108	3.80e-29	109
TRINITY_DN100962_c0_g1_i22.p1	YD286_MOUSE	56.2	89	39	0	159	247	20	108	3.80e-29	109
TRINITY_DN100967_c0_g1_i2.p1	TRIM1_MOUSE	28.9	357	225	7	1	352	24	356	2.47e-33	139
TRINITY_DN100972_c0_g1_i3.p1	POLI_MOUSE	47.8	251	128	2	49	299	170	417	3.92e-67	226
TRINITY_DN100980_c0_g1_i1.p1	OXLD1_BOVIN	45.3	64	30	3	233	293	86	147	9.74e-11	62.4
TRINITY_DN100988_c0_g1_i2.p1	YMD3_CAEEL	31.7	202	123	4	7	207	1	188	2.45e-24	102
TRINITY_DN100992_c0_g1_i1.p1	PLXB2_HUMAN	28.9	121	83	2	2	121	1717	1835	6.71e-12	64.3
TRINITY_DN100992_c0_g1_i2.p1	PLXB2_HUMAN	28.9	121	83	2	2	121	1717	1835	6.71e-12	64.3
TRINITY_DN100_c0_g1_i6.p1	FUR1C_DROME	61.1	570	196	4	28	577	230	793	1.66e-232	695
TRINITY_DN100_c0_g1_i7.p1	FUR1C_DROME	59.6	584	196	4	28	591	230	793	3.11e-230	689
TRINITY_DN100_c0_g1_i8.p1	FURIN_MOUSE	56.1	663	271	7	14	671	15	662	1.16e-251	727
TRINITY_DN100_c1_g1_i2.p1	LAP4A_CHICK	35.5	259	131	6	16	273	1	224	6.10e-41	144
TRINITY_DN100_c1_g1_i3.p1	LAP4A_CHICK	35.5	259	131	6	16	273	1	224	6.10e-41	144
TRINITY_DN100_c3_g1_i1.p1	PACER_BOVIN	46.7	75	39	1	5	79	581	654	2.99e-17	78.6
TRINITY_DN10103_c0_g1_i1.p1	COG7_MOUSE	42.9	772	418	10	1	753	1	768	1.62e-202	594
TRINITY_DN101047_c2_g2_i3.p1	SLIP_MOUSE	30.3	304	193	7	92	381	87	385	6.02e-28	120
TRINITY_DN101047_c2_g2_i3.p2	SLIP_MOUSE	29.0	217	147	4	1	211	92	307	3.46e-18	85.9
TRINITY_DN10104_c0_g1_i5.p1	RASF2_RAT	34.7	170	87	2	24	192	168	314	1.65e-23	98.6
TRINITY_DN10104_c0_g1_i6.p1	RASF2_RAT	29.7	337	185	8	155	471	10	314	1.12e-28	119
TRINITY_DN10104_c0_g1_i7.p1	RASF2_RAT	28.8	139	75	2	1	138	199	314	2.64e-10	60.5
TRINITY_DN10104_c0_g1_i9.p1	RASF2_RAT	29.7	337	185	8	213	529	10	314	1.95e-28	119
TRINITY_DN101055_c0_g1_i1.p1	PKHL1_HUMAN	33.1	369	225	6	6	367	2730	3083	1.19e-59	211
TRINITY_DN101074_c0_g2_i2.p1	WDR41_HUMAN	29.1	430	254	12	22	419	19	429	9.51e-51	180
TRINITY_DN1010_c0_g1_i1.p1	ROP1L_XENLA	57.9	214	90	0	5	218	3	216	2.71e-86	257
TRINITY_DN101106_c0_g1_i1.p1	GSLG1_CHICK	41.2	1111	596	14	107	1203	75	1142	1.37e-305	888
TRINITY_DN101106_c0_g1_i10.p2	GSLG1_RAT	39.8	442	239	5	20	449	104	530	2.64e-105	341
TRINITY_DN101106_c0_g1_i10.p1	GSLG1_CHICK	41.9	678	364	9	1	676	493	1142	8.70e-185	558
TRINITY_DN101106_c0_g1_i2.p1	GSLG1_CHICK	41.2	1111	596	14	107	1203	75	1142	1.37e-305	888
TRINITY_DN101106_c0_g1_i5.p1	GSLG1_RAT	40.2	435	233	5	108	530	104	523	6.53e-104	340
TRINITY_DN101106_c0_g1_i6.p1	GSLG1_CHICK	40.9	1020	546	14	107	1112	75	1051	2.15e-273	803
TRINITY_DN10110_c0_g1_i1.p1	FAT4_MOUSE	25.7	3574	2327	134	657	4062	200	3613	1.20e-157	558
TRINITY_DN10110_c0_g1_i17.p1	FAT4_MOUSE	26.4	3244	2050	126	134	3227	562	3613	3.15e-168	595
TRINITY_DN10110_c0_g1_i17.p2	FAT4_MOUSE	25.9	3400	2110	136	553	3744	121	3317	4.69e-153	542
TRINITY_DN10110_c0_g1_i4.p1	FAT4_MOUSE	25.6	3579	2243	141	553	3920	121	3490	8.99e-158	560
TRINITY_DN10110_c0_g1_i4.p2	FAT4_MOUSE	26.4	3244	2050	126	134	3227	562	3613	6.03e-169	595
TRINITY_DN10110_c1_g1_i1.p1	FUCM_MOUSE	64.6	144	50	1	3	146	4	146	2.08e-61	189
TRINITY_DN101112_c0_g1_i1.p1	BRE1_DROME	64.6	144	51	0	13	156	330	473	2.07e-48	174
TRINITY_DN101112_c0_g1_i2.p1	BRE1_DROME	47.5	545	194	5	1	525	1	473	3.93e-114	369
TRINITY_DN101153_c0_g1_i2.p1	PSMD4_HUMAN	61.8	385	133	7	10	388	1	377	3.90e-149	429
TRINITY_DN101153_c0_g1_i4.p1	PSMD4_MOUSE	66.2	302	91	5	10	307	1	295	1.16e-130	379
TRINITY_DN101153_c0_g1_i5.p1	PSMD4_MOUSE	82.9	76	12	1	71	145	1	76	2.42e-35	128
TRINITY_DN10115_c2_g1_i1.p1	HR4_DROME	79.8	84	17	0	12	95	934	1017	5.31e-35	144
TRINITY_DN10115_c2_g1_i2.p1	HR4_DROME	25.3	684	366	11	12	654	934	1513	8.62e-40	160
TRINITY_DN10115_c2_g1_i3.p1	HR4_DROME	76.9	78	18	0	12	89	934	1011	1.08e-36	134
TRINITY_DN10115_c2_g1_i4.p1	HR4_DROME	25.3	684	366	11	12	654	934	1513	8.62e-40	160
TRINITY_DN101162_c0_g1_i2.p1	NRF6_CAEEL	28.7	492	226	17	29	471	141	556	1.31e-45	173
TRINITY_DN101168_c0_g1_i1.p1	HS12B_HUMAN	43.1	102	53	2	2	103	53	149	4.32e-20	87.0
TRINITY_DN101168_c0_g1_i2.p1	HS12B_HUMAN	43.7	197	101	4	2	193	53	244	1.90e-44	159
TRINITY_DN101179_c0_g1_i1.p1	ASIC1_CAEEL	37.5	104	59	3	36	135	2	103	3.78e-10	60.8
TRINITY_DN10117_c1_g1_i4.p1	ROCO5_DICDI	26.5	302	164	15	492	782	1345	1599	5.46e-15	84.3
TRINITY_DN10117_c1_g1_i5.p1	ROCO5_DICDI	26.5	302	164	15	489	779	1345	1599	5.43e-15	84.3
TRINITY_DN10117_c1_g1_i6.p1	ROCO5_DICDI	26.5	302	164	15	195	485	1345	1599	3.27e-15	84.3
TRINITY_DN10117_c1_g1_i7.p1	ROCO5_DICDI	26.5	302	164	15	195	485	1345	1599	3.27e-15	84.3
TRINITY_DN10117_c1_g2_i1.p2	CBP_RAT	53.7	147	58	4	64	208	331	469	1.30e-21	100
TRINITY_DN10117_c1_g2_i1.p1	ROCO6_DICDI	24.3	251	139	12	1	237	674	887	1.75e-09	64.7
TRINITY_DN10117_c1_g2_i2.p1	PATS1_DICDI	27.7	278	148	8	359	631	1793	2022	5.17e-22	107
TRINITY_DN10119_c0_g2_i1.p1	LMTK1_MOUSE	42.9	280	148	4	106	376	123	399	1.07e-61	230
TRINITY_DN10119_c0_g2_i10.p1	LMTK1_MOUSE	42.9	280	148	4	106	376	123	399	2.69e-61	230
TRINITY_DN10119_c0_g2_i11.p1	LMTK1_MOUSE	42.9	280	148	4	106	376	123	399	4.06e-61	230
TRINITY_DN10119_c0_g2_i6.p1	LMTK1_MOUSE	42.9	280	148	4	106	376	123	399	2.69e-61	230
TRINITY_DN10119_c0_g2_i9.p1	LMTK1_MOUSE	39.1	192	108	3	1	183	208	399	5.85e-36	150
TRINITY_DN101207_c0_g1_i1.p1	DI3L2_XENTR	58.2	225	92	2	1	224	511	734	7.26e-83	266
TRINITY_DN101207_c0_g1_i2.p1	DI3L2_XENTR	58.2	225	92	2	1	224	511	734	1.12e-82	268
TRINITY_DN101213_c0_g1_i1.p1	POLY_DROME	27.2	602	379	18	1	576	353	921	5.45e-48	183
TRINITY_DN101213_c0_g1_i2.p1	POLY_DROME	27.2	602	379	18	1	576	353	921	3.00e-48	184
TRINITY_DN101213_c0_g1_i4.p1	POLY_DROME	36.9	268	157	6	1	266	353	610	4.34e-43	162
TRINITY_DN101213_c0_g1_i4.p2	POL_HV197	33.7	98	61	2	78	174	1215	1309	1.32e-07	53.9
TRINITY_DN101213_c1_g1_i2.p1	POL5_DROME	31.5	146	89	3	2	144	352	489	1.97e-08	55.8
TRINITY_DN101229_c0_g1_i2.p1	HMCES_XENTR	40.7	312	101	6	2	308	52	284	4.18e-67	216
TRINITY_DN101229_c0_g1_i4.p1	HMCES_XENTR	40.7	312	101	6	2	308	52	284	4.18e-67	216
TRINITY_DN101248_c0_g1_i3.p1	BTB6B_DANRE	32.2	199	135	0	3	201	106	304	5.81e-28	115
TRINITY_DN10124_c0_g1_i2.p1	GLRA2_DANRE	39.3	412	193	5	22	385	39	441	8.69e-101	309
TRINITY_DN10124_c0_g1_i3.p1	GLRA2_DANRE	41.3	412	195	7	22	395	39	441	3.01e-104	318
TRINITY_DN10124_c0_g1_i4.p1	GLRA2_DANRE	35.4	96	54	3	22	117	39	126	9.95e-10	58.2
TRINITY_DN10124_c0_g1_i6.p1	GLRA2_DANRE	39.4	416	195	6	22	389	39	445	2.45e-100	308
TRINITY_DN10124_c0_g1_i7.p1	GLRA2_DANRE	40.8	412	197	7	22	395	39	441	2.71e-102	313
TRINITY_DN10124_c0_g1_i9.p1	GLRA2_DANRE	39.4	416	205	6	22	399	39	445	5.41e-102	312
TRINITY_DN101266_c0_g1_i1.p1	RTXE_DROME	37.0	81	49	2	25	104	473	552	5.85e-08	53.5
TRINITY_DN101266_c0_g1_i2.p1	RTXE_DROME	33.7	104	67	2	29	131	450	552	3.59e-08	55.1
